Author_id,Isbn
4783,013029442X
9872,0843925027
0,0756400953
8247,1559210869
6895,0886779960
2457,033042095X
5047,0789716399
4963,0821767240
1383,0515135356
475,0316782262
2109,0525945210
1450,0786869054
3215,0446530387
5031,0688177743
9771,0375413634
370,0425147762
9882,0399149295
4922,0066212693
1791,0670031062
2569,0679439382
6393,1565123417
8361,0451179188
957,0786867612
5997,0061098035
5483,0553572105
7025,051512950X
0,0312926456
7700,0786889837
582,0804108749
5270,0425121631
9512,0804109052
9676,0345402308
8361,0451168690
5339,067945960X
4476,0316693235
1461,0451188616
319,050552208X
0,0380820846
2286,0425153975
9056,0425119653
4193,0553579983
8055,0399149325
2270,042515971X
9636,1583144269
5693,0446610852
7212,0821771426
5466,0671744577
0,0373261047
5803,0743233468
360,0804114986
9931,0380808072
512,067179356X
5803,0743410505
5071,0380750848
10018,0425151883
9330,0446611808
314,0310220033
329,0553583360
2225,0446600709
8404,0671019929
4805,044915002X
4242,0425178579
4589,0449907953
9685,1551669498
5693,038081448X
5557,0140069135
970,0696214563
0,044808919X
3330,0448089165
606,0451626079
0,1563831236
0,156383121X
973,0028620666
1796,1892051176
55,0877201358
8626,0844273252
8384,0201741644
7838,1559362324
9722,0345430786
4476,0316710571
8652,0060555513
2243,0892967544
3629,0399148655
5380,0312319142
0,0345457587
6344,0345453417
749,0060555653
10636,0316591122
3362,0312319517
9895,0380978830
9791,0385336209
6391,0553802526
2225,0446530689
9367,0399150854
3010,0060083956
0,0446531421
2025,0312306814
4503,0312271786
8878,0399150870
9882,0399149821
2286,0553802496
5339,0345452577
7963,1400041414
0,0060193883
0,0743428684
8783,0525947655
8978,0312316690
0,0060005556
9756,0312304269
9049,0399148760
4476,0316603287
8878,0399145664
2099,0425178102
1881,0553580515
9459,0749301015
4103,0445204222
268,1930252501
10600,0515123293
0,0312985207
5186,0449220354
7176,0312981260
10780,067104754X
7389,0385144741
0,0385144342
7324,0595175686
6814,1594082316
6814,1410777057
7637,0374172471
780,2070394867
4942,0609807420
10694,0425122956
3746,0451208765
4289,0618129022
0,0345423402
0,0345423429
0,034544356X
3746,0743454146
0,0451210840
5738,0425152367
0,0553374435
2286,0553106643
6871,0553057707
1935,1853263508
7038,1567185711
4542,1560251476
5271,0449223795
9244,1568846533
3429,0312144075
4745,0684869233
3049,0156007479
4482,0061031844
435,0312267177
5919,0345434943
1453,1860110886
9420,0875421849
6687,0786868619
7216,037550303X
6481,0345442741
8111,0970272707
0,0399138439
10738,0130484717
10203,0452276365
1992,0671723650
1992,0671733354
3746,0451206525
10491,0140445943
5966,1557489297
8610,0553280430
9767,0451167317
8294,0821725998
1384,0590444646
9085,039951743X
6507,0671517643
0,155748919X
4577,1577480112
729,0451457250
6791,0394741838
0,0345428455
0,0671541749
0,0345314875
6545,0140446109
4069,014044422X
8339,0140147683
8171,0452270294
4451,1560766263
5190,014011341X
3399,0155026607
886,0312850247
0,0786913886
6967,0766607208
8544,1884820298
10491,014042346X
1333,0440133017
0,0140587640
7868,0399144706
6007,031285904X
6230,0140444173
0,0380769158
0,1560760478
8535,0880389052
0,0880389206
10082,0140193669
7462,0140194916
2688,0140255109
10812,014070731X
3377,0140445145
5284,0452010845
0,0140048162
4024,0140390537
4139,0192713434
576,0345396936
7094,0312261918
7825,014010870X
10812,0671722840
596,0553233890
492,0553346083
7958,0330306839
0,0140181903
641,0786881275
2722,0394587545
3132,0020519303
8026,0345315014
0,059022638X
0,0590466178
7042,0006514588
9336,1578660432
0,0761116230
6363,1580174493
0,0380819600
4807,0312980159
6404,0821771116
241,0451403967
6727,0140277749
4168,1580050158
4545,0451524195
5999,0821768093
9543,0440214866
9543,0440210046
9543,0440214858
1693,0380818957
241,0451191889
0,0345423658
8052,0743410262
2553,0515119660
996,0312979851
4560,0312979886
6479,0446671339
4242,0425173631
5232,0451524748
10452,0553212451
759,0451191137
9001,0553299611
576,0679454489
0,0679454470
4242,0425176304
3198,0684824485
3198,0684801558
1896,0440225639
3198,0811212475
3869,0553584782
3997,0805417761
9595,087542791X
7275,015696158X
157,0679720200
1741,1852302089
5181,0140092838
4115,0679424474
6366,0373250371
0,0312983271
0,0060507845
568,0345295684
8197,0312204353
190,1551669285
143,0446670111
5418,0020545509
10326,0385468490
10319,0312979096
9793,0385313861
0,0323023924
930,3257232993
4002,3499141639
2931,0702217921
146,037328019X
1965,1557735840
5257,0515111341
6397,0373242190
3592,067163156X
1614,0380541718
5337,0749300663
608,0821221817
7756,0684146010
8295,0441007163
0,0345391829
9110,0345253884
5854,0609603086
5406,0553282816
9894,0553284789
9894,0553279556
0,0812580141
9430,0374281947
5203,0345420438
10459,0689300549
568,0345384911
0,0345332997
6169,0451194101
8704,0451191013
8622,0553564943
6895,0886772370
5951,0671637185
3669,0140154787
4793,0751514403
4067,2070361381
8710,2070381161
2057,2070380599
6806,2070368823
392,2020477815
1707,2253151165
10913,284205461X
2478,2277220620
10585,038073124X
10568,0002713276
8134,0375725849
4289,0345318587
9949,0345340973
5406,0440106443
10253,0515104531
5406,0553238450
7089,0671701231
5406,0553290266
6169,038072541X
8327,0449204553
7763,0446605409
6094,0061009504
383,0142002399
8125,0330328743
6806,2070376990
5191,2264034882
151,0786711256
4695,0446605956
7913,1864484098
1020,0399136479
9438,0679776818
3661,0812508424
3661,0812555333
5326,0312931123
4952,1569711240
0,0441007880
0,0441007090
10164,0812540034
7541,0451458842
7692,0345382455
5675,0446610771
5618,0812520076
8073,0679416773
10306,0812555171
10572,0963784617
9367,0440224713
10597,0425096440
5194,0553280414
0,0373484232
0,0064410137
0,0373291108
9677,1402710658
8992,0446600377
2947,0451410610
9899,0345440765
0,0836251822
9127,0763616087
0,3453209613
6087,0517706814
998,0590044931
2134,0590630938
7994,0439087961
5252,0141303786
3271,069401110X
3696,0786842431
2285,068981934X
1214,0671737295
4619,081673416X
4559,0439323738
4970,0440496039
8893,0689710682
3696,0590462318
7806,0394846656
1863,0590458078
7122,0152099905
1214,0671745670
4417,157765692X
3797,1577658043
4187,0382243579
0,0590523465
3220,0140319301
2773,0816728798
998,0440472091
4283,0439136369
6501,0688160867
8538,0590673181
998,0380712369
6403,0679804021
1214,0671798340
1384,0020418809
10834,0449701778
8834,0821730002
0,014034893X
8523,0590483463
7640,0385498799
3271,0140366660
3441,0060278250
3441,0060278234
3441,0064471837
5739,0345366239
2632,0330262130
7600,0416052029
1294,0689867034
8717,0786885971
1490,0689870027
9415,0590769588
0,0786817909
2893,0060595094
5819,0684832178
7751,0380807343
0,0689859910
419,0957881436
3652,0140341773
553,0553577123
3684,0307222519
0,0671021184
0,0064473627
794,0061008761
9684,0684870827
7450,0375727019
2332,042518689X
8472,0380752891
2061,0807848735
4714,0813116791
7165,0394744543
5996,0385333501
2161,0316925195
5429,0425176053
3604,0330301497
4006,0297778536
535,0812969812
8185,0306803984
0,0451163524
0,0451194861
3242,0852073259
10380,0452280621
10151,0195042239
0,0140187375
9767,0451166582
6344,0671019732
4780,0671026011
2412,0231120621
4614,1895555590
10309,0888992424
1169,088899124X
5688,0006479650
6991,0888991703
1169,088899088X
5688,0006479383
3959,0330375253
5470,0373834993
10359,055337933X
2450,0002245663
5175,0385503822
4903,0609804138
1704,0345439104
4026,0316852570
6409,0061031410
7591,0375757597
9559,0140071083
9020,0345248228
9173,0374423415
5581,0743439791
7133,0192833669
6007,0812548221
0,0380784165
4354,0684848406
6370,0446677698
8363,0451192990
98,0425105695
10491,0441003524
550,0451455835
37,0679742565
1881,0553575384
6749,0449214176
2939,0061031070
8055,0425180638
1540,1853260045
10233,2266051326
0,0752860178
3888,0441009239
0,0441008534
9161,0312924801
450,1857970446
7788,0786702427
0,0590477420
8523,0590477447
5930,0440222435
7086,0451454537
3319,0316555525
2359,0688101194
8545,0241123968
4122,0060112719
772,0671739085
727,0821756044
9169,0786004827
3043,0751516678
7172,0297828991
6831,0061013722
5854,0451163540
5248,0735201994
1942,1414011458
7039,1564029654
7916,0307121259
9329,0671493183
2672,0679882812
9329,067144901X
3077,0399215921
7973,0394900189
0,0394800206
3791,039515023X
2187,0953881024
2429,1852860596
10812,0521426219
7648,0859344304
7362,0671787551
7362,0671869108
6895,0812516001
7895,0394821998
6794,0449208796
1920,0393318451
4001,0192835181
10445,3518115758
6925,3442432073
2773,1853261076
3487,0786706953
8084,0345443233
5380,0688149626
7868,0399145923
4476,0316693251
0,0373706936
7008,0804107432
9121,2070373622
7590,0375503994
2529,0688062229
10485,0937295078
10007,3540587101
0,1565922093
2575,1565925653
3198,068416325X
9731,0843105550
4871,0672324253
0,3442722497
10849,3442545544
2582,3257225334
0,3257206089
1868,0312423187
2571,3746614007
4537,3548253652
4877,0140063331
37,0679735909
4275,0380716542
0,0380792486
4850,0670881767
1147,0451523377
25,0452281423
0,0553581651
8494,2290314889
998,0380709139
3910,0679775439
4289,0345272609
4289,0345272595
4289,0345272587
2465,3499433265
1892,3871340758
3755,3498063618
373,3423122080
5022,3548252443
10856,3404242327
8460,3746680174
9688,3596215226
3373,3518379089
176,3518373080
0,340460024X
132,0748702784
8133,3257018959
10370,0553240633
0,0786817089
2331,0385334923
90,0345445856
5466,0743437136
0,344272872X
5388,0684841215
605,1587242583
3172,3746616360
1735,0140026177
9894,0449221490
9333,067943335X
3959,0670033332
6826,0060520515
248,042513699X
582,0679407715
9898,0747273200
740,015602943X
2883,037570485X
2883,0671686151
248,0345455916
6543,1931081743
8962,1932047247
10639,1930586787
3271,3401045660
266,0156028352
9043,0679733485
8313,0732269199
8866,0671877046
10904,0380761599
8279,0446609900
6787,0553281437
0,0553279025
10079,0886773741
6528,0609608924
7271,0812549007
0,0553276387
10079,0886771625
0,0440223547
0,0140186484
8385,059041691X
1406,0590457403
0,0448095041
0,044809505X
2335,0380728508
2234,0312916450
830,0804106576
8639,1886910529
4713,0140818030
9293,0061032042
3663,156647101X
3892,0684825414
0,0385475462
2457,0515126098
7507,1888608501
5185,0345387651
0,0345384563
4524,0590440152
696,0553287893
4863,0451628640
10126,1566891051
2646,0883964201
8107,0883964716
3451,1881273628
6056,0785266097
10186,1883013852
10185,1883013860
98,0425067866
0,0812092007
5545,1586602241
9866,0736905324
8844,0393047229
4892,0061073628
7833,0688140475
10394,0609808400
8844,0743200330
2411,1931402213
0,0966723724
9834,0875730701
4700,0972208607
5057,1884800394
2547,0971971501
4750,0397320426
9846,0553580531
1016,042517364X
6882,0451160193
8342,0679402292
5625,0811801020
576,0679433023
4951,0679446672
0,0553212036
1287,0679463321
7317,0679444815
7317,0394589424
3529,0465072836
4443,0486268705
9732,0486275477
10755,0399145796
10717,0140714545
5060,0072546409
813,0060921145
8671,1841763101
0,1855329816
8671,184176311X
0,085045512X
8744,0007137508
5185,037540290X
5271,0553241729
2107,0517883864
4115,0446313939
2457,0671680781
308,1592869629
1903,0800782194
4905,0821761196
7666,0061084719
4613,1551661594
8563,0515120340
3225,0821761730
0,0812507428
2286,0425121259
9950,0061030430
1585,0840757239
9822,0553138014
182,1586481614
7408,0553572210
5271,0553288342
1670,1575668475
9767,0743467523
7314,0312950489
3406,014012389X
1604,0804106274
2506,038548755X
7763,0446353205
5406,0553208225
7298,0770103936
5818,0373970021
3484,042516019X
9583,0446357405
7829,0340223030
7102,067180913X
5783,067167269X
7957,0722150954
6984,1552780724
10548,0440223822
9651,042509586X
9651,0441090729
9651,0425097226
1030,0446675962
1237,0312867395
0,0345300807
8954,0446517984
7100,006464801X
7868,0373834284
2067,0440224853
6467,0345404114
0,074723003X
0,0747230293
0,0553579193
4110,0471407380
7382,0060984422
0,0553567152
8731,0451211014
6566,0553283502
1406,0440219817
6566,0553570870
0,0786813709
9330,0446361739
7798,0141007338
2398,0002261529
8011,0007110928
7415,0375760393
5512,0440467012
98,0425129586
0,0373168284
10321,0679745130
7591,0375502815
1957,0590483803
794,0671027662
8772,1580081231
3781,0452279089
10811,0316779075
10513,0399523308
0,020162690X
10513,0671021761
0,0915473569
7053,0553580744
6261,0451171071
9069,0671620495
1696,0688151078
98,042513024X
0,1558321160
5717,0446530239
4531,3492256341
8147,0805067140
4213,3518383973
10166,0552133256
4481,227724113X
7448,0156011603
5477,0345335058
2632,0671742515
9524,190288132X
10450,0446357200
3198,0451526643
10388,0316198951
4262,0312244991
7325,0375706143
9870,0953327523
3480,0451149173
10070,0140065504
468,0679759328
3271,0440447674
1287,0345427637
10700,055321263X
6749,0449213765
6749,0446314986
4545,0553213105
943,0786703229
5955,0446674168
883,0671602543
4963,0451199979
3842,0451521072
0,0446675369
6507,0440466091
2118,0440416027
0,0380012057
1651,0385474547
8934,1573220531
10469,0671020293
1632,0595259677
0,0860074382
9287,0140386084
0,0330267388
6700,1896764096
0,0679426140
1160,0671042572
10225,0812990323
9788,0930452933
4928,081269421X
6134,0385487398
0,0609608096
3365,0312141475
10236,0743420373
9970,0099287927
9427,1558184023
3122,0684869748
6978,3442448794
1952,0689832923
3462,0590640860
5299,0060937688
3466,0440219760
9842,0553371843
0,0916773191
8401,0679736662
6658,0451209907
0,0312954166
9894,0449221512
10264,0451409647
7016,0375707093
7966,0399149783
5854,0525946284
6658,0385318073
4781,0061013315
0,1400031362
5582,0804107386
10232,0140435530
0,007212170X
1787,0307120848
1570,0689846088
5757,0689842708
238,0786846461
0,0671038311
0,0140381538
71,0064472612
7822,0743400771
6418,0849959306
9894,0449223612
10762,0380818817
7883,0060959940
9234,0425181863
248,0439443857
8238,0061031127
7562,0824511743
9579,0875963021
10352,0399526005
8758,044020352X
629,0156012197
1328,0449221180
0,3423703040
763,0425179206
10359,0553107755
7940,1853260150
10565,1853262390
0,0140010211
4202,0393314804
6247,1591291666
2260,0843944331
8784,0440403782
4434,0312168748
2436,0590897543
3918,0425155463
5907,0312266065
10300,0843952008
9833,0385261756
5495,0671014021
8750,0393093247
9002,0812549325
6507,0439101360
2387,038073186X
1568,0140621598
7089,0440195934
0,088038722X
9011,0844295582
956,0140314202
6650,0440998050
3967,0439319137
1851,0330352091
1970,0140014845
9474,0060269928
6566,0553299328
2888,0743464672
6706,155874424X
3255,2070414574
3398,1853262803
8854,014032870X
9030,0345396669
