Author_id,NAME
596,Annie Dillard
492,Ann Hood
7958,P J O'Rourke
0,
641,Antonio Skarmeta
2722,E.L. Doctorow
3132,ERNEST HEMINGWAY
8026,Pat Barker
0,
0,
7042,Martina Devlin
9336,Sandra Felton
0,
6363,Linda Yang
0,
4807,Jennifer Crusie
6404,Lisa Plumley
241,Alice Borchardt
6727,Marcelle Karp
4168,Inga Muscio
4545,Jane Austen
5999,Kylie Adams
9543,Sherryl Woods
9543,Sherryl Woods
9543,Sherryl Woods
1693,Christie Ridgway
241,Alice Borchardt
0,
8052,Patricia Cabot
2553,Donna Gillespie
996,Beverly Brandt
4560,Jane Heller
6479,Lori Schiller
4242,J. D. Robb
5232,John Milton
10452,Upton Sinclair
759,Ayn Rand
9001,Robert Pirsig
576,Anne Rice
0,
4242,J. D. Robb
3198,F. Scott Fitzgerald
3198,F. Scott Fitzgerald
1896,Corinne T. Netzer
3198,F. Scott Fitzgerald
3869,Harold M. Silverman
3997,Henry Blackaby
9595,Silver RavenWolf
7275,Merlin Stone
157,Albert Camus
1741,Christopher Hammond
5181,John Hawkes
4115,Hunter S. Thompson
6366,Lindsay Faith Rech
0,
0,
568,Anne McCaffrey
8197,Paul Rogat Loeb
190,Alex Kava
143,Alan Lightman
5418,Josephine Tey
10326,Todd Komarnicki
10319,Tina Wainscott
9793,Stephen Wright
0,
930,Bernhard Schlink
4002,Henry Miller
2931,Elizabeth Jolley
146,Alan Russell
1965,D. C. Brod
5257,John R. Riggs
6397,Lisa Jackson
3592,Gerald Petievich
1614,Charlotte MacLeod
5337,Jonathan Havard
608,Ansel Adams
7756,Neil Shulman
8295,Peter Bebrandt
0,
9110,Roger Zelazny
5854,Ken Follett
5406,Joseph Wambaugh
9894,Sue Grafton
9894,Sue Grafton
0,
9430,Scott Turow
5203,John Le Carre
10459,Ursula LeGuin
568,Anne McCaffrey
0,
6169,Lawrence Block
8704,Richard Bachman
8622,Raymond Feist
6895,Marion Zimmer Bradley
5951,Kirk Douglas
3669,Glenn Dakin
4793,Jeffrey Robinson
4067,Honoré De Balzac
8710,Richard Bohringer
2057,Daniel Pennac
6806,Marguerite Duras
392,Andreï Kourkov
1707,Christine Angot
10913,Zoé Valdés
2478,Djian
10585,W &amp; M Hoffer
10568,Vitaliano Brancati
8134,Patrick Suskind
4289,J.R.R. Tolkien
9949,Susan Hubbard
5406,Joseph Wambaugh
10253,Thomas Noguchi
5406,Joseph Wambaugh
7089,Mary Higgins Clark
5406,Joseph Wambaugh
6169,Lawrence Block
8327,Peter Jenkins
7763,Nelson DeMille
6094,Laura Joh Rowland
383,Andrea Camilleri
8125,Patrick Mccabe
6806,Marguerite Duras
5191,John Kennedy Toole
151,Alan Vanneman
4695,Jean Hager
7913,Odo Hirsch
1020,Bill Cosby
9438,Sebastian Faulks
3661,Glen Cook
3661,Glen Cook
5326,Jonathan Barry
4952,Jim Silke
0,
0,
10164,Terry McGarry
7541,Mindy L. Klasky
7692,Nancy McKenzie
5675,Karin Lowachee
5618,K.W. Jeter
8073,Patricia Highsmith
10306,Tim Powers
10572,Vivian Schilling
9367,Sara Paretsky
10597,W. Steven Brown
5194,John Knowles
0,
0,
0,
9677,Stanley Smith
8992,Robert N. Charrette
2947,Elizabeth McGregor
9899,Sue Miller
0,
9127,Ron Koertge
0,
6087,Laura Esquivel
998,Beverly Cleary
2134,David Calder
7994,Pam Munoz Ryan
5252,John R. Erickson
3271,Frances Hodgson Burnett
3696,Gordon Korman
2285,Dean Hughes
1214,Bruce Coville
4619,Janet Quin-Harkin
4559,Jane Harrington
4970,Joan Aiken
8893,Robert C. O'Brien
3696,Gordon Korman
7806,Nick West
1863,Colleen O'Shaughnessy McKenna
7122,Mary Norton
1214,Bruce Coville
4417,James Fenimore Cooper
3797,H. G. Wells
4187,Irene Hunt
0,
3220,Felice Holman
2773,Edith Nesbit
998,Beverly Cleary
4283,J.K. Rowling
6501,Louis Sachar
8538,R.L. Stine
998,Beverly Cleary
6403,Lisa Norby
1214,Bruce Coville
1384,Carol Ryrie Brink
10834,Willo Davis Roberts
8834,Rick North
0,
8523,R. L. Stine
7640,Myla Goldberg
3271,Frances Hodgson Burnett
3441,Garth Nix
3441,Garth Nix
3441,Garth Nix
5739,Katherine Neville
2632,Douglas Adams
7600,Monica Hughes
1294,Cameron Dokey
8717,Richard Carlson
1490,Cathy Hopkins
9415,Scholastic Books
0,
2893,Eliza Willard
5819,Kay Allenbaugh
7751,Neil Gaiman
0,
419,Andrew Matthews
3652,Girling
553,Anne Frank
3684,Golden Books
0,
0,
794,Barbara Delinsky
9684,Stedman Graham
7450,Michel Houellebecq
2332,Deborah Morgan
8472,Piers Anthony
2061,Daniel W. Patterson
4714,Jean Ritchie
7165,Matt Groening
5996,Kurt Vonnegut
2161,David Foster Wallace
5429,Josie Lloyd
3604,Germaine Greer
4006,Henry Root
535,Anna Quindlen
8185,Paul M. Angle
0,
0,
3242,Florence Scovel-Shinn
10380,Toni Morrison
10151,Terry Alford
0,
9767,Stephen King
6344,Linda Howard
4780,Jeffery Deaver
2412,Diana Culbertson
4614,Janet Lunn
10309,Tim Wynne-Jones
1169,Brian Doyle
5688,Karleen Bradford
6991,Martha Brooks
1169,Brian Doyle
5688,Karleen Bradford
3959,Helen Fielding
5470,Judith Arnold
10359,Tom Robbins
2450,Diane Schoemperlen
5175,John Grisham
4903,Jill Conner Browne
1704,Christina Schwarz
4026,Herman Wouk
6409,Lisa Scottoline
7591,Molly Jong-Fast
9559,Shirley Jackson
9020,Robert Silverberg
9173,Rosemary Sutcliff
5581,Julie Reece Deaver
7133,Mary Shelley
6007,L. E. Modesitt Jr.
0,
4354,Jacqueline Park
6370,Lindsey Davis
8363,Peter Tremayne
98,Agatha Christie
10491,Various
550,Anne Eliot Crompton
37,A.S. Byatt
1881,Connie Willis
6749,Margaret Atwood
2939,Elizabeth Lowell
8055,Patricia Cornwell
1540,Charles Dickens
10233,Thomas Harris
0,
3888,Harris
0,
9161,Rosamunde Pilcher
450,Angela Doherty
7788,Nicholas Guild
0,
8523,R. L. Stine
5930,Kim Lewis
7086,Mary Gentle
3319,Frank McDonald
2359,Dell Shannon
8545,Rachel Billington
4122,Iain Finlay
772,B. Wilson
727,Ashland Price
9169,Rosemary Edghill
3043,Emma Blair
7172,Matthew Kneale
6831,Marian Thurm
5854,Ken Follett
5248,John Peterman
1942,Cynthia Borris
7039,Martin Waddell
7916,Ole Risom
9329,Sandra Boynton
2672,Dr. Seuss
9329,Sandra Boynton
3077,Eric Carle
7973,P.D. Eastman
0,
3791,H. A. Rey
2187,David Icke
2429,Diane Carey
10812,William Shakespeare
7648,N. Kantaris
7362,Michael Jan Friedman
7362,Michael Jan Friedman
6895,Marion Zimmer Bradley
7895,Norton Juster
6794,Marge Piercy
1920,Craig Nova
4001,Henry James
10445,Ulrich Holbein
6925,Mark Childress
2773,Edith Nesbit
3487,Gemma Alexander
8084,Patricia Lewin
5380,Joseph Finder
7868,Nora Roberts
4476,James Patterson
0,
7008,Marti Leimbach
9121,Romain Gary (Émile Ajar)
7590,Molly Ivins
2529,Donald J. Sobol
10485,Valerie Tripp
10007,Sushil Jajodia
0,
2575,Donnie O'Quinn
3198,F. Scott Fitzgerald
9731,Stephen Cosgrove
4871,Jesse Liberty
0,
10849,Wladimir Kaminer
2582,Doris Dörrie
0,
1868,Colum McCann
2571,Donna W. Cross
4537,Jan Mehlum
4877,Jessica Andersen
37,A.S. Byatt
4275,J.A. Jance
0,
4850,Jerry B. Jenkins
1147,Bram Stoker
25,A. N. Roquelaure
0,
8494,Prosper Mérimée
998,Beverly Cleary
3910,Haruki Murakami
4289,J.R.R. Tolkien
4289,J.R.R. Tolkien
4289,J.R.R. Tolkien
2465,Dietrich Schwanitz
1892,Cora Stephan
3755,Gregor Sander
373,André Gide
5022,Joanne Harris
10856,Wolfgang Hohlbein
8460,Pierre Joffroy
9688,Stefan Zweig
3373,Friederike Mayröcker
176,Alejo Carpentier
0,
132,Alan Durband
8133,Patrick Süskind
10370,Tom Wolfe
0,
2331,Deborah Moggach
90,Adriana Trigiani
5466,Jude Deveraux
0,
5388,Joseph Heller
605,Ann-Marie MacDonald
3172,Eva Maaser
1735,Christopher Dolley
9894,Sue Grafton
9333,Sandra Cisneros
3959,Helen Fielding
6826,Marian Keyes
248,Alice Hoffman
582,Anne Tyler
9898,Sue Margolis
740,Audrey Niffenegger
2883,Elinor Lipman
2883,Elinor Lipman
248,Alice Hoffman
6543,Lucius Shepard
8962,Robert Kelley
10639,Walter Pruncel
3271,Frances Hodgson Burnett
266,Alice Walker
9043,Roberto Calasso
8313,Peter Fitzsimons
8866,Robert A. Heinlein
10904,Zecharia Sitchin
8279,Penthouse International
6787,Margaret Weis And Tracy Hickman
0,
10079,Tad Williams
6528,Louise Voss
7271,Meredith Ann Pierce
0,
10079,Tad Williams
0,
0,
8385,Phil Hirsch
1406,Caroline B. Cooney
0,
0,
2335,Deborah Scott
2234,David Poyer
830,Barbara Seuling
8639,Rebecca O'Connell
4713,Jean Rhys
9293,Sally Beauman
3663,Glen Grant
3892,Harry Crews
0,
2457,Dick Francis
7507,Mike Miller
5185,John Irving
0,
4524,Jan Brett
696,Arthur C. Clarke
4863,Jerry W. Ward
10126,Tenaya Darlington
2646,Douglas Pagels
8107,Patricia Wayant
3451,Gary D. Chapman
6056,Larry Burkett
10186,The Editors Of People Magazine
10185,The Editors Of Entertainment Weekly
98,Agatha Christie
0,
5545,Julia Quinn
9866,Stormie Omartian
8844,Rita Dove
4892,Jewel
7833,Nikki Giovanni
10394,Tony Medina
8844,Rita Dove
2411,Diana Barron
0,
9834,Steven Ferry
4700,Jean Krueger
5057,Joel Brouwer
2547,Donald W. Hayward
4750,Jeannette Eyerly
9846,Steven Pressfield
1016,Bill Buchanan
6882,Mario Puzo
8342,Peter Mayle
5625,Kandy Radzinski
576,Anne Rice
4951,Jim Shepard
0,
1287,Caleb Carr
7317,Michael Crichton
7317,Michael Crichton
3529,George C. Williams
4443,James Joyce
9732,Stephen Crane
10755,William Gibson
10717,William  Shakespeare
5060,Joel Spring
813,Barbara Kingsolver
8671,Rene Chartrand
0,
8671,Rene Chartrand
0,
8744,Richard Holmes
5185,John Irving
5271,John Saul
2107,Dave Marinaccio
4115,Hunter S. Thompson
2457,Dick Francis
308,Allison Pollack Alexander
1903,Corrie Ten Boom
4905,Jill Henry
7666,Nancy Block
4613,Janet Leigh
8563,Rachelle Nelson
3225,Fern Michaels
0,
2286,Dean Koontz
9950,Susan Isaacs
1585,Charles R. Swindoll
9822,Steve Shagan
182,Alex Beam
7408,Michael Palmer
5271,John Saul
1670,Chris Kenry
9767,Stephen King
7314,Michael Connelly
3406,Gabriel Garcia Marquez
1604,Charlotte Bingham
2506,Don Peppers
7763,Nelson DeMille
5406,Joseph Wambaugh
7298,Michael Beres
5818,Kay
3484,Gayle Lynds
9583,Sidney Sheldon
7829,Nigel Tranter
7102,Mary Kay Simmons
5783,Kathryn Lynn Davis
7957,P D James
6984,Marsha Boulton
10548,Vincent Bugliosi
9651,Spider Robinson
9651,Spider Robinson
9651,Spider Robinson
1030,Bill H. Gates
1237,Bryan Cholfin
0,
8954,Robert James Waller
7100,Mary Kay Ash
7868,Nora Roberts
2067,Danielle Steel
6467,Lorenzo Carcaterra
0,
0,
0,
4110,Hugh Sebag-Montefiore
7382,Michael Lee West
0,
8731,Richard Evans
6566,Lurlene McDaniel
1406,Caroline B. Cooney
6566,Lurlene McDaniel
0,
9330,Sandra Brown
7798,Nick Hornby
2398,Dermot Bolger
8011,Pamela Stephenson
7415,Michael Pollan
5512,Judy Blume
98,Agatha Christie
0,
10321,Tobias Wolff
7591,Molly Jong-Fast
1957,Cynthia Voigt
794,Barbara Delinsky
8772,Richard N. Bolles
3781,Gwen Gotsch
10811,William Sears
10513,Vicki Iovine
0,
10513,Vicki Iovine
0,
7053,Marvin S. Eiger
6261,Leslie Dunkling
9069,Robin Norwood
1696,Christina Baker Kline
98,Agatha Christie
0,
5717,Kate White
4531,Jan Guillou
8147,Paul Auster
4213,Isabel Allende
10166,Terry Pratchett
4481,James Redfield
7448,Michel Faber
5477,Judith Guest
2632,Douglas Adams
9524,Shelomoh Di-Nur
10450,Umberto Eco
3198,F. Scott Fitzgerald
10388,Tony Earley
4262,J. P. Donleavy
7325,Michael Dibdin
9870,Stuart David
3480,Gay Courter
10070,T.C. Boyle
468,Anita Brookner
3271,Frances Hodgson Burnett
1287,Caleb Carr
10700,Wilkie Collins
6749,Margaret Atwood
6749,Margaret Atwood
4545,Jane Austen
943,Beryl Bainbridge
5955,Kirsten Bakis
883,Bellow
4963,Jo Beverley
3842,Hans Christian Andersen
0,
6507,Louisa May Alcott
2118,David Almond
0,
1651,Chinua Achebe
8934,Robert H. Hopcke
10469,V.C. Andrews
1632,Cheryl Ann Costa
0,
9287,Sage
0,
6700,Manjusha Pawagi
0,
1160,Bret Lott
10225,Thomas E. O'Hara
9788,Stephen Sondheim
4928,Jim Currie
6134,Lauren Slater
0,
3365,Frederick Lenz
10236,Thomas J. Stanley
9970,Susan Minot
9427,Scott S. Smith
3122,Erika Lopez
6978,Marlo Morgan
1952,Cynthia MacGregor
3462,Gary Mechler
5299,John Whitman
3466,Gary Paulsen
9842,Steven P. Shelov M.D.
0,
8401,Philip K. Dick
6658,Maeve Binchy
0,
9894,Sue Grafton
10264,Thomas Swan
7016,Martin Clark
7966,P. J. Tracy
5854,Ken Follett
6658,Maeve Binchy
4781,Jeffrey Archer
0,
5582,Julie Smith
10232,Thomas Hardy
0,
1787,Cindy West
1570,Charles M. Schulz
5757,Kathleen Duey
238,Alice Alfonsi
0,
0,
71,Adam Rapp
7822,Nicole Luiken
6418,Liz Curtis Higgs
9894,Sue Grafton
10762,William Heffernan
7883,Norman Kelley
9234,Ruth Birmingham
248,Alice Hoffman
8238,Paullina Simons
7562,Miriam Therese Winter
9579,Sid Kirchheimer
10352,Tom Magliozzi
8758,Richard Lederer
629,Antoine De Saint-Exupéry
1328,Carl Hiaasen
0,
763,B. B. Jordan
10359,Tom Robbins
7940,Oscar Wilde
10565,Virginia Woolf
0,
4202,Irvine Welsh
6247,Leora Krygier
2260,David Thompson
8784,Richard Peck
4434,James Herriot
2436,Diane Hoh
3918,Hayden Mead
5907,Kevin Jackson
10300,Tim Lebbon
9833,Steven Feinberg
5495,Judith Reeves-Stevens
8750,Richard L. McGuire
9002,Robert Poe
6507,Louisa May Alcott
2387,Dennis Lehane
1568,Charles Lamb
7089,Mary Higgins Clark
0,
9011,Robert S. Kane
956,Betsy Byars
6650,Madeleine L'Engle
3967,Helen Keller
1851,Colin Forbes
1970,D. H. Lawrence
9474,Sharon Creech
6566,Lurlene McDaniel
2888,Elise Juska
6706,MaranGraphics
3255,Frédéric Beigbeder
3398,G. K. Chesterton
8854,Roald Dahl
9030,Robert Van De Castle
0,
1038,Bill Moyers
7495,Mikal Gilmore
10249,Thomas Moore
5793,Kathy Cronkite
8989,Robert Morgan
3618,Gertrude Stein
6618,M. C. Hargreaves
3206,Fannie Flagg
3082,Eric Hansen
3082,Eric Hansen
0,
4289,J.R.R. Tolkien
7406,Michael Ondaatje
2607,Dorothy Dunnett
2607,Dorothy Dunnett
2607,Dorothy Dunnett
2607,Dorothy Dunnett
5185,John Irving
3880,Harpo Marx
9607,Simon Louvish
9607,Simon Louvish
722,Arturo Pérez-Reverte
724,Arturo Perez-Reverte
2607,Dorothy Dunnett
5367,Jose Saramago
5367,Jose Saramago
5367,Jose Saramago
8794,Richard Russo
5367,Jose Saramago
724,Arturo Perez-Reverte
5185,John Irving
3422,Gail Godwin
6230,Leo Tolstoy
7563,Miriam Toews
7563,Miriam Toews
8135,Patrick Taylor
2959,Elizabeth Strout
3349,Fred Stenson
4186,Irene Gut Opdyke
103,Ahdaf Soueif
177,Aleksandr Solzhenitsyn
1478,Catherine Simmons Niven
4589,Jane Smiley
9576,Shyam Selvadurai
5226,John McGahern
1974,D. M. Thomas
1839,Clyde Edgerton
3716,Grace MacCarone
5978,Kris Lowe
3708,Grace Catalano
4522,Jan Berenson
9156,Rosalind Noonan
10030,Suzy Becker
3619,Gertrude Warner
9367,Sara Paretsky
4956,Jimmy Buffett
2998,Ellie Kay
7183,Maud Hart Lovelace
4375,Jaime O'neill
8827,Rick Carroll
0,
1754,Christopher Pike
134,Alan Furst
5304,Johnny Cash
5123,John D. MacDonald
7787,Nicholas Gage
964,Bette Bao Lord
0,
1082,Blue Balliett
5270,John Sandford
10390,Tony Hillerman
576,Anne Rice
10380,Toni Morrison
3215,Faye Kellerman
2286,Dean Koontz
0,
8878,Robert B. Parker
4252,J. K. Rowling
0,
10755,William Gibson
10358,Tom Raabe
4327,Jack Schaefer
3826,Hampton Sides
4533,Jan Karon
8361,Peter Straub
0,
9183,Ross Talarico
7274,Merle Kessler
10798,William Molnar
5283,John Straley
7786,Nicholas Evans
5590,June Callwood
2062,Daniel Wallace
8884,Robert Bonazzi
10145,Terri Blackstock
10145,Terri Blackstock
1002,Beverly Lewis
3032,Emily Brontë
4443,James Joyce
310,Alma Bond
311,Alma H. Bond
4704,Jean M. Auel
7637,Murray Bail
3406,Gabriel Garcia Marquez
5363,Jose Eugenio Soares
3318,Frank McCourt
1147,Bram Stoker
9421,Scott Gardiner
5179,John Harvey
9082,Rochelle Majer Krich
312,Alma Marceau
5717,Kate White
3197,F. Paul Wilson
5206,John Lescroart
6054,Larry Berger
4165,Indu Sundaresan
7227,Megan Stine
2707,E. L. Doctorow
10469,V.C. Andrews
573,Anne Perry
9330,Sandra Brown
131,Alan Dean Foster
2524,Donald E. Westlake
1644,Chet Williamson
10744,William Diehl
8354,Peter Robinson
9033,Robert W. Walker
2734,Earlene Fowler
5653,Karen Kijewski
8354,Peter Robinson
5653,Karen Kijewski
8354,Peter Robinson
5803,Kathy Reichs
6584,Lynda La Plante
9816,Steve Martini
8794,Richard Russo
6966,Mark T. Sullivan
9997,Susan Wittig Albert
8055,Patricia Cornwell
8055,Patricia Cornwell
4476,James Patterson
9876,Stuart M. Kaminsky
5203,John Le Carre
6331,Linda Davies
4447,James Lee Burke
8195,Paul Reiser
6872,Marilyn Wallace
5260,John Ramsey Miller
10727,William Bernhardt
8774,Richard North Patterson
9348,Sandra West Prowell
0,
7700,Nancy Taylor Rosenberg
417,Andrew M. Greeley
2313,Deborah Crombie
6838,Marianne Wesson
4835,Jeremiah Healy
3197,F. Paul Wilson
6263,Leslie Glass
4246,J. F. Freedman
2923,Elizabeth George
5270,John Sandford
5718,Kate Wilhelm
10089,Tami Hoag
9367,Sara Paretsky
10851,Wolf Haas
10615,Walter
572,Anne Newlands
907,Benjamin Hoff
2098,Dave Allan
808,Barbara Hambly
2186,David Hussey
2754,Eddie Obeng
9865,Storm Constantine
0,
9888,Sue Bishop
235,Ali Smith
4433,James Herbert
6751,Margaret Burt
6749,Margaret Atwood
7635,Muriel Spark
3025,Emile Zola
6735,Marcia Willett
8837,Ridley Pearson
7210,Maya Angelou
9930,Susan Dunlap
9895,Sue Henry
9895,Sue Henry
9895,Sue Henry
1482,Cathie Pelletier
4987,Joan Johnston
1383,Carol O'Connell
347,Amos Oz
7675,Nancy Geary
10338,Tom Clancy
6179,Lawrence Sanders
4353,Jacqueline Navin
6167,LaVyrle Spencer
10089,Tami Hoag
7767,Nevada Barr
7767,Nevada Barr
6733,Marcia Muller
8938,Robert Half
0,
2438,Diane Johnson
583,Anne Ursu
1886,Constance Allen
8036,Pat Relf
0,
2363,Delores Fossen
3421,Gail Gaymer Martin
1754,Christopher Pike
1754,Christopher Pike
1608,Charlotte Douglas
3894,Harry H. Harrison Jr.
4284,J.M. Dillard
7317,Michael Crichton
0,
0,
4703,Jean Lorrah
5839,Keith Sharee
0,
1539,Charles De Lint
13,A. C. Crispin
7079,Mary E. Hunt
366,Anais Nin
7133,Mary Shelley
10812,William Shakespeare
10686,Wendy Pini
8154,Paul Cowan
0,
8296,Peter Benchley
2938,Elizabeth Levy
3457,Gary Hogg
100,Agnes Von Kurowsky
5733,Katherine Dunn
6068,Larry McMurtry
1198,Brigitte Aubert
4201,Irvin D. Yalom
4001,Henry James
10390,Tony Hillerman
8755,Richard Laliberte
7717,Napoleon Hill
8345,Peter McWilliams
4392,James Bovard
3891,Harry Browne
8951,Robert J. Ringer
6376,Linus Torvalds
488,Ann Durell
1331,Carl Norac
3772,Gustav Meyrink
9310,Sam McBratney
7516,Mikhail Bulgakov
9367,Sara Paretsky
0,
3102,Erica Jong
90,Adriana Trigiani
8296,Peter Benchley
10359,Tom Robbins
553,Anne Frank
3132,Ernest Hemingway
8783,Richard Paul Evans
6604,Lynn V. Andrews
0,
5238,John Nichols
1766,Chuck Barris
5238,John Nichols
8323,Peter Hoeg
2634,Douglas Coupland
3132,Ernest Hemingway
201,Alexander McCall Smith
6518,Louise Gherasim
9372,Sarah Ban Breathnach
9430,Scott Turow
4055,Holly Halverson
475,Anita Shreve
6087,Laura Esquivel
4211,Isaak Babel
0,
10295,Tim Guenard
2782,Edmond Rostand
6826,Marian Keyes
3814,Hakan Nesser
9816,Steve Martini
9252,Ruth Warrick
2632,Douglas Adams
9465,Shannon Waverly
5612,K. N. Casper
0,
6642,Mackie Shilstone
576,Anne Rice
10338,Tom Clancy
821,Barbara Parker
9936,Susan Floyd
10369,Tom Wilson
1995,Dallas Schulze
5472,Judith Bowen
0,
7997,Pamela Bauer
5472,Judith Bowen
2089,Darlene Graham
0,
7997,Pamela Bauer
6612,Lynnette Kent
8254,Peggy Nicholson
10103,Tara Taylor Quinn
785,Barbara Boswell
1797,Claire Foshee
274,Alisa M. Hoffman
688,Arnold Robbins
9767,Stephen King
1044,Bill Phillips
9583,Sidney Sheldon
0,
5472,Judith Bowen
5786,Kathryn Shay
2297,Debbie Macomber
1153,Brenda Novak
7997,Pamela Bauer
568,Anne McCaffrey
10469,V.C. Andrews
9681,Starhawk
6070,Larry Niven
378,Andre Norton
0,
3574,Georges Passelecq
6352,Linda Nevins
10684,Wendy Northcutt
4593,Jane Yolen
5348,Jonathan Swift
9407,Sasha Miller
576,Anne Rice
6448,Lois McMaster Bujold
10469,V.C. Andrews
8472,Piers Anthony
8472,Piers Anthony
1754,Christopher Pike
9858,Stewart Lee Allen
9098,Roger Housden
343,Amin Maalouf
8458,Pierre Desproges
5324,Jonathan Ames
8302,Peter C. Newman
6297,Lien Chao
10055,T S Eliot
4255,J. M. Coetzee
98,Agatha Christie
1618,Charlotte Vale Allen
8565,Rae Lawrence
7578,Mladen Sutej
8848,Rita Mae Brown
984,Betty Neels
0,
6341,Linda Greenlaw
1382,Carol North
10390,Tony Hillerman
2955,Elizabeth Peters
564,Anne Lindsay
4145,Ian S. Graham
0,
6925,Mark Childress
2524,Donald E. Westlake
5292,John Updike
2783,Edmund H. Volkart
535,Anna Quindlen
9408,Satya Das
6481,Lorna Landvik
6065,Larry King
6434,Lois Battle
4806,Jennifer Chiaverini
3502,Gentry Lee
10670,Weigle
0,
10390,Tony Hillerman
4485,James Rollins
8239,Paulo Coelho
9396,Sarah Vowell
680,Armistead Maupin
